name,date,price,high,low,volume,open
TSE,2023-02-15,2.4,2.48,2.4,3419030,2.44
TSTH,2023-02-15,1.1,1.13,1.07,5479400,1.07
TTA,2023-02-15,7.55,7.7,7.5,6057271,7.65
TTB,2023-02-15,1.39,1.41,1.38,175930477,1.41
TTLPF,2023-02-15,22.7,22.7,22.7,110,22.7
TTW,2023-02-15,9.4,9.55,9.4,1458982,9.55
TU,2023-02-15,15.7,16.0,15.6,23075820,15.8
TVI,2023-02-15,11.7,12.0,11.6,277720,11.6
TVO,2023-02-15,28.75,29.0,28.5,1679890,29.0
UTP,2023-02-15,15.3,15.5,15.2,389994,15.4
VGI,2023-02-15,4.54,4.76,4.5,53558023,4.76
VIBHA,2023-02-15,2.64,2.7,2.64,4248205,2.7
VNG,2023-02-15,5.25,5.35,5.2,232600,5.25
WHA,2023-02-15,3.88,3.9,3.84,56820956,3.88
WHAIR,2023-02-15,7.8,7.9,7.8,279749,7.9
WHART,2023-02-15,11.3,11.5,11.3,1808207,11.5
WHAUP,2023-02-15,4.04,4.12,4.04,2462426,4.12
WICE,2023-02-15,10.4,10.7,10.4,2922846,10.5
WORK,2023-02-15,17.6,17.8,17.5,519059,17.6
